Sea Level,,2000,,4000,,6000,,8000,,Weight 1,,Weight 2,,Weight 3,,Weight 4,,Weight 5,,Weight 6,,Headwind 1,,Headwind 2,,Headwind 3,,Headwind 4,,Headwind 5,,Headwind 6,,Headwind 7,,Headwind 8,,Tailwind 1,,Tailwind 2,,Tailwind 3,,Tailwind 4,,Tailwind 5,,Tailwind 6,,Tailwind 7,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-39.942426994658334,1566.5853358168752,-40.04063976847648,1617.7044688351475,-40.01293083542434,1673.815058265729,-40.108064838903346,1731.1687012207328,-40.074814119240784,1798.5014085374305,2995.0777161845317,1597.4977096628936,3000.0465831275915,1697.5039207465725,2992.6398658405924,1793.7446623499636,2986.7393363457113,1893.737286688095,2988.5716060309633,1996.2395770252015,2995.0621884753346,2098.747690253257,0.0750868644288829,1397.6309226932672,0.08146474817139904,1499.251870324189,0.11898861632525382,1597.13216957606,0.25069387201450866,1695.6359102244387,0.03732822754828646,1796.0099750623438,-0.0190553949853296,1897.6309226932667,0.11261073258272347,1995.5112219451369,-0.06917851813979325,2099.0024937655858,0.012520998758347446,1400.7481296758103,-0.04398000813863234,1500.4987531172067,-0.037719508759465725,1600.2493765586034,0.09461179686766741,1708.7281795511221,-0.02519851000113249,1799.7506234413963,-0.018938010621965873,1899.5012468827929,-0.012442742516086014,2002.9925187032418
-35.98682286294853,1576.6837025292102,-34.23007650744293,1634.0950724280726,-36.056403072612795,1685.7837779590834,-36.15061344499007,1745.0077738951065,-36.11674697125969,1813.5873831991505,2902.1599043493115,1577.3815623981,2904.0698125805493,1673.6339497833885,2859.598453440164,1753.5783605844633,2898.580767379389,1865.502088476887,2875.747271005109,1953.5985466064192,2896.1584447446467,2060.499060573594,2.018737152933568,1366.4588528678305,1.491916130176648,1472.4438902743143,2.030905998601824,1560.3491271820446,2.037205626102107,1660.72319201995,1.8551816066528346,1760.4738154613465,1.8300222247728186,1859.6009975062343,1.9304249835661977,1959.3516209476309,1.7484009641169393,2059.1022443890274,0.7682415300660637,1441.8952618453864,0.7744237732029831,1540.3990024937652,0.9384488569371712,1653.865336658354,0.9136416281472037,1758.6034912718203,1.4560356431098143,1900.7481296758103,0.8634793768716378,1959.3516209476309,0.8070566262169052,2060.349127182045
-32.15467742183772,1586.7782207786213,-28.047905666476822,1652.9910253844616,-32.22364187743415,1697.1251981958408,-32.1934699281107,1758.2233955758072,-32.282138513877555,1828.6695093979467,2803.085355817456,1552.8827192124354,2798.830763497461,1645.3774009720348,2714.181456809677,1709.6465893386749,2824.350553562832,1841.0343007096167,2779.894722131644,1919.7287309203273,2794.1802145929405,2019.746587785904,3.89958680704099,1334.6633416458853,2.9652072747002762,1446.8827930174562,4.099609762205361,1521.6957605985033,4.168475255376208,1618.9526184538652,3.735600851427918,1721.8204488778053,3.9298719727877085,1817.2069825436406,3.842146725237143,1919.451371571072,3.378008952514122,2024.1895261845386,1.6501893801062266,1494.2643391521196,1.4673827982345387,1581.5461346633413,1.6632581725602478,1702.493765586035,1.733219253122428,1817.2069825436408,2.716508936862894,1984.28927680798,1.746209789334202,2024.1895261845386,1.3744143824539208,2100.249376558603
-28.0743830913933,1599.374239928573,-20.258924585520532,1675.6777143209003,-27.89612228875788,1710.3523652653134,-26.13383414664183,1778.985853050292,-28.200304798263588,1844.382783516264,2703.9875157218057,1530.2588469123154,2684.2983804599316,1615.234235493238,2578.034502569836,1669.4764056458753,2700.6335305352395,1800.254654430832,2677.877672706946,1882.1012096085467,2695.2842347168516,1980.872967811059,6.438649714625612,1290.3990024937652,4.971266916391045,1410.0997506234414,6.105512891411649,1482.4189526184537,6.111656006427452,1580.2992518703238,5.804187230668106,1681.296758104738,5.935696845751735,1776.6832917705733,5.8793132232181335,1878.304239401496,4.945011947119653,1991.7705735660847,2.8468838364340314,1561.596009975062,2.2235728669956956,1630.1745635910222,2.5456755600538656,1762.3441396508726,2.5840211187512523,1873.3167082294262,3.850989680610226,2060.349127182045,2.8179290268053876,2100.249376558603,1.122194513715712,2081.5461346633415
-23.376795307954012,1611.9895013931437,-14.200828189221227,1693.3229168270195,-23.69175351364666,1724.199134865535,-20.073890488139057,1800.3717615184498,-23.376487430920093,1862.6129523868171,2598.7018835111257,1505.7522398720519,2501.676992593284,1566.255958758405,2426.406422260524,1625.5368705454885,2583.104299622677,1761.3577428921913,2578.950637412463,1845.7275508144285,2602.5760469557927,1943.8820825763576,8.726940493953407,1250.498753117207,6.56980717661915,1380.1745635910222,8.174099270651823,1441.8952618453861,8.11752000751261,1540.3990024937652,7.935378603699945,1638.2793017456358,7.722052087354854,1739.2768079800499,7.790956708646831,1837.15710723192,6.762747941860823,1954.3640897755608,4.1698056114942545,1640.149625935162,3.168673504523227,1688.7780548628427,3.364940160060115,1815.9600997506234,3.655662099980205,1948.1296758104736,4.512567952503687,2101.496259351621,,,0.4918404824758227,2037.9052369077306
-18.555133079847906,1625.8555133079851,-8.142731792921921,1710.9681193331387,-18.003417435076443,1743.0796939702286,-14.13740552023522,1821.7538215236837,-20.03694524406953,1875.1858807592253,2499.619571124672,1481.8783869815693,2365.483455225851,1529.8357168366954,2280.9894256300367,1581.6050992997007,2474.852874955359,1725.5974286113571,2445.9868635580196,1799.3113460971106,2500.5900529494875,1903.75460008385,11.078071035799695,1211.8453865336642,8.419119565103983,1345.8852867830421,10.274105531151235,1401.9950124688276,10.186145514873914,1500.4987531172071,9.941242604785117,1598.379052369077,9.320474963219596,1707.4812967581047,9.890728200419517,1793.516209476309,8.705811308548732,1913.8403990024935,5.114593224052825,1693.7655860349125,4.365524473335498,1758.6034912718203,4.216133306900147,1878.304239401496,4.884050334415022,2020.448877805486,,,,,0.23973799810099194,2021.072319201995
-14.105078431674386,1637.2161758593622,0.01785686796694108,1736.1601576330418,-12.19193054294115,1761.340650544173,-8.07746186173243,1843.1397299918415,-16.44986992195318,1889.0134080448272,2350.9650471265986,1448.5675688265717,2226.199903728203,1492.1616123973238,2147.955777084204,1540.8138072390175,2366.6092141426434,1689.2121240353408,2337.78978587289,1759.176099750004,2386.2362385677243,1859.2366578158726,,,10.425179206794752,1309.1022443890267,12.311389413495561,1362.7182044887772,12.129287137804027,1461.2219451371568,11.759056855768534,1562.219451371571,11.012883586014055,1673.1920199501244,12.115866192259944,1747.3815461346633,10.33545842506706,1879.5511221945135,,,5.05840524212482,1798.5037406483789,4.909014075689456,1918.2044887780546,,,,,,,,
-9.159649635935423,1651.7094872308003,5.9524945736672805,1753.8015116762367,-6.25636920613907,1780.8523575683876,-1.8937516355967432,1865.1529379165963,-12.739028032203947,1903.4682347870266,2180.633841089424,1410.229654819025,2099.284172606015,1458.8779677334207,2004.0760236642273,1498.1339575472432,2270.7256098507796,1657.8422695299764,2207.9548454216556,1710.88880607444,2287.3402586916354,1820.3630378410273,,,12.556527092311057,1268.57855361596,13.627737664207729,1336.5336658354106,14.135268523252535,1423.1920199501244,13.388821356650226,1529.8004987531167,12.39183683051786,1644.513715710723,13.620225064952734,1716.8329177057356,12.153116163565983,1840.8977556109724,,,,,,,,,,,,,,
-3.101861116669994,1668.731238743246,11.269223072304925,1770.176721417466,0.6680931635904557,1802.888656270686,3.176983112944697,1883.3908037129972,-6.801927310232301,1926.0971967796065,2062.964860794088,1382.5825685936557,1997.1273737985439,1432.5002717349116,,,2181.0220338193503,1628.9801400599372,2109.0200462725734,1675.1401375755036,2185.354264685331,1780.2355553485195,,,14.781978109120558,1227.4314214463839,14.850178424232325,1314.089775561097,,,14.767891985517423,1502.9925187032409,13.645462703075054,1618.9526184538634,14.873850937509843,1691.2718204488776,13.72004090192928,1807.231920199501,,,,,,,,,,,,,,
1.966718492634044,1682.604947583935,19.92518588075923,1798.5014085374303,6.480195809793557,1822.3965148319762,11.958559751235356,1916.0834962515974,0.12438232170072183,1951.8742014439435,1997.9425785313897,1366.8762907408275,2594.540457446312,1590.7470380894708,,,2094.4317634819326,1599.4969022220155,2005.442462073569,1638.135665595255,2089.5793543578493,1740.1158367106104,,,,,,,,,,,14.930469328770158,1593.3915211970075,,,14.911061780694723,1784.1645885286782,,,,,,,,,,,,,,
6.912455165406939,1697.7217099490467,32.04291805852742,1836.909068518034,14.394482843552282,1848.8277581933778,18.018503409738145,1937.4694047197552,7.050999830667621,1978.2746571019538,,,,,,,2004.7204235959061,1571.2597630471573,,,2006.1489728420347,1706.2615487337155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.362817690614378,1709.7058234940964,35.938024353073814,1849.4993149735994,19.959360231523533,1867.7044688351473,24.07906282230877,1960.102215175259,13.854158649035568,2004.6712642970401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.926771447483873,1726.712181154847,39.83374640168719,1863.3364634165116,26.019303890026322,1889.0903773033053,29.8920890996136,1981.4804267175691,19.91471806160618,2027.304074752544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.984867843783206,1744.357383660966,25.983590154092468,1816.7700620372225,30.96596419390093,1906.077492649436,35.82918982158526,2004.1093887101495,27.955542556303016,2059.973676513601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.79604685888455,1761.9948892412374,,,35.665399239543746,1922.4334600760458,39.91133141423319,2020.4461138221395,33.52165145240991,2081.344191130063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.61894059512633,1778.3547051307708,,,39.8703837687228,1937.5271316636138,,,36.92323086159408,2094.542494727606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.14305506380768,1789.6865042102186,,,,,,,39.33590923785056,2105.2162066470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.04926032542602,1799.7521589877003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
